frame.time_epoch,frame.len,protocol,eth.src,eth.dst,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,icmp.type,icmp.code,arp.opcode,arp.src.hw_mac,arp.src.proto_ipv4,arp.dst.hw_mac,arp.dst.proto_ipv4,ipv6.src,ipv6.dst,Label,Attack Category,Flow ID
1424223818.785584000,68,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.785587000,74,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.785588000,74,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.786187000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.786192000,68,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.786293000,1363,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.786297000,1363,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.786846000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.786849000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.790983000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.790988000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.791925000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.791931000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.794001000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.794009000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.796937000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.796940000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.797974000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.797982000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.800000000,1363,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.800008000,1363,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.802978000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.802983000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.805010000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.805018000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.805932000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.805938000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.808981000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.808986000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.809910000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.809913000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.811003000,1368,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.811012000,1368,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.814011000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.814019000,68,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.814521000,68,tcp,00:1b:17:05:9e:1c,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424223818.814523000,68,tcp,00:50:56:a5:77:63,,149.171.126.5,59.166.0.4,34645,54753,,,,,,,,,,,,BENIGN,,149.171.126.5-59.166.0.4-34645-54753-1424223819.0
1424225594.000899000,64,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.000907000,64,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.159936000,64,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.159944000,64,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.340050000,217,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.340051000,217,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.812897000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.812905000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.950868000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225594.950873000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.098764000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.098772000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.206936000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.206944000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.355684000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.355693000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.507496000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.507511000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.683494000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.683497000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.874206000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.874215000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.891046000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.891049000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.971547000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424225595.971553000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.14,28433,80,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.14-28433-80-1424225594.0
1424224777.695338000,97,udp,00:1b:17:05:9e:1c,,149.171.126.0,59.166.0.3,,,53,7575,,,,,,,,,,BENIGN,,149.171.126.0-59.166.0.3-53-7575-1424224778.0
1424224777.695346000,97,udp,00:50:56:a5:77:63,,149.171.126.0,59.166.0.3,,,53,7575,,,,,,,,,,BENIGN,,149.171.126.0-59.166.0.3-53-7575-1424224778.0
1424225282.892452000,64,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225282.892453000,64,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225283.027370000,64,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225283.027373000,64,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225283.598629000,98,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225283.598638000,98,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225283.805693000,130,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225283.805699000,130,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.130075000,117,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.130078000,117,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.310037000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.310043000,62,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.478473000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.478484000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479215000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479220000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479316000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479320000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479491000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479496000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479865000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.479870000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480354000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480358000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480445000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480450000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480599000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480606000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480967000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.480972000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.481183000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.481188000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.482267000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.482278000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.482283000,374,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.482285000,374,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.610993000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.610999000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.611369000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.611373000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.611517000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.611540000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.611678000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.611682000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.612940000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.612951000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.612957000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.612958000,62,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.790242000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.790251000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.790364000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.790369000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.790731000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.790749000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.791699000,1516,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.791709000,1516,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.791719000,686,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.791721000,686,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.954661000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225284.954663000,61,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225285.364505000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225285.364535000,62,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225285.486752000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225285.486760000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225285.549007000,62,tcp,02:1a:c5:00:00:00,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225285.549015000,56,tcp,00:50:56:a5:24:c2,,175.45.176.3,149.171.126.15,10707,25,,,,,,,,,,,,ATTACK,Exploits,175.45.176.3-149.171.126.15-10707-25-1424225283.0
1424225745.507978000,72,tcp,02:1a:c5:00:00:00,,59.166.0.0,149.171.126.9,17688,5190,,,,,,,,,,,,BENIGN,,59.166.0.0-149.171.126.9-17688-5190-1424225746.0
1424225745.507986000,72,tcp,00:50:56:a5:24:c2,,59.166.0.0,149.171.126.9,17688,5190,,,,,,,,,,,,BENIGN,,59.166.0.0-149.171.126.9-17688-5190-1424225746.0
1424225745.508624000,68,tcp,02:1a:c5:00:00:00,,59.166.0.0,149.171.126.9,17688,5190,,,,,,,,,,,,BENIGN,,59.166.0.0-149.171.126.9-17688-5190-1424225746.0
1424225745.508626000,68,tcp,00:50:56:a5:24:c2,,59.166.0.0,149.171.126.9,17688,5190,,,,,,,,,,,,BENIGN,,59.166.0.0-149.171.126.9-17688-5190-1424225746.0
1424225745.508930000,338,tcp,02:1a:c5:00:00:00,,59.166.0.0,149.171.126.9,17688,5190,,,,,,,,,,,,BENIGN,,59.166.0.0-149.171.126.9-17688-5190-1424225746.0
1424225745.508937000,338,tcp,00:50:56:a5:24:c2,,59.166.0.0,149.171.126.9,17688,5190,,,,,,,,,,,,BENIGN,,59.166.0.0-149.171.126.9-17688-5190-1424225746.0
